agency_cd,site_no,Date,X_00060_00003,X_00060_00003_cd
USGS,02089500,1932-01-25,2120,A
USGS,02089500,1932-01-26,2010,A
USGS,02089500,1932-01-27,2010,A
USGS,02089500,1932-01-28,2060,A
USGS,02089500,1932-01-29,2230,A
USGS,02089500,1932-01-30,2450,A
USGS,02089500,1932-01-31,2620,A
USGS,02089500,1932-02-01,3300,A
USGS,02089500,1932-02-02,3300,A
USGS,02089500,1932-02-03,3300,A
USGS,02089500,1932-02-04,3300,A
USGS,02089500,1932-02-05,4200,A
USGS,02089500,1932-02-06,4200,A
USGS,02089500,1932-02-07,4200,A
USGS,02089500,1932-02-08,4200,A
USGS,02089500,1932-02-09,4600,A
USGS,02089500,1932-02-10,4000,A
USGS,02089500,1932-02-11,4000,A
USGS,02089500,1932-02-12,3500,A
USGS,02089500,1932-02-13,3500,A
USGS,02089500,1932-02-14,3500,A
USGS,02089500,1932-02-15,3500,A
USGS,02089500,1932-02-16,3500,A
USGS,02089500,1932-02-17,3500,A
USGS,02089500,1932-02-18,3500,A
USGS,02089500,1932-02-19,2800,A
USGS,02089500,1932-02-20,2800,A
USGS,02089500,1932-02-21,2800,A
USGS,02089500,1932-02-22,2800,A
USGS,02089500,1932-02-23,2800,A
USGS,02089500,1932-02-24,2800,A
USGS,02089500,1932-02-25,2800,A
USGS,02089500,1932-02-26,2700,A
USGS,02089500,1932-02-27,2700,A
USGS,02089500,1932-02-28,2700,A
USGS,02089500,1932-02-29,2700,A
USGS,02089500,1932-03-01,1900,A
USGS,02089500,1932-03-02,1900,A
USGS,02089500,1932-03-03,1900,A
USGS,02089500,1932-03-04,1900,A
USGS,02089500,1932-03-05,1800,A
USGS,02089500,1932-03-06,1800,A
USGS,02089500,1932-03-07,1800,A
USGS,02089500,1932-03-08,1800,A
USGS,02089500,1932-03-09,4440,A
USGS,02089500,1932-03-10,4760,A
USGS,02089500,1932-03-11,5560,A
USGS,02089500,1932-03-12,6190,A
USGS,02089500,1932-03-13,7170,A
USGS,02089500,1932-03-14,8300,A
USGS,02089500,1932-03-15,10100,A
USGS,02089500,1932-03-16,11600,A
USGS,02089500,1932-03-17,11000,A
USGS,02089500,1932-03-18,9000,A
USGS,02089500,1932-03-19,7500,A
USGS,02089500,1932-03-20,3740,A
USGS,02089500,1932-03-21,3440,A
USGS,02089500,1932-03-22,3200,A
USGS,02089500,1932-03-23,2960,A
USGS,02089500,1932-03-24,2780,A
USGS,02089500,1932-03-25,2670,A
USGS,02089500,1932-03-26,2620,A
USGS,02089500,1932-03-27,2560,A
USGS,02089500,1932-03-28,2670,A
USGS,02089500,1932-03-29,2900,A
USGS,02089500,1932-03-30,3020,A
USGS,02089500,1932-03-31,3200,A
USGS,02089500,1932-04-01,3620,A
USGS,02089500,1932-04-02,4020,A
USGS,02089500,1932-04-03,4020,A
USGS,02089500,1932-04-04,3620,A
USGS,02089500,1932-04-05,3560,A
USGS,02089500,1932-04-06,3320,A
USGS,02089500,1932-04-07,2840,A
USGS,02089500,1932-04-08,2500,A
USGS,02089500,1932-04-09,2180,A
USGS,02089500,1932-04-10,2060,A
USGS,02089500,1932-04-11,1960,A
USGS,02089500,1932-04-12,2500,A
USGS,02089500,1932-04-13,2780,A
USGS,02089500,1932-04-14,2900,A
USGS,02089500,1932-04-15,2960,A
USGS,02089500,1932-04-16,2960,A
USGS,02089500,1932-04-17,2670,A
USGS,02089500,1932-04-18,2340,A
USGS,02089500,1932-04-19,2120,A
USGS,02089500,1932-04-20,1910,A
USGS,02089500,1932-04-21,1760,A
USGS,02089500,1932-04-22,1660,A
USGS,02089500,1932-04-23,1610,A
USGS,02089500,1932-04-24,1560,A
USGS,02089500,1932-04-25,1510,A
USGS,02089500,1932-04-26,1460,A
USGS,02089500,1932-04-27,1370,A
USGS,02089500,1932-04-28,1280,A
USGS,02089500,1932-04-29,1320,A
USGS,02089500,1932-04-30,1370,A
USGS,02089500,1932-05-01,1510,A
USGS,02089500,1932-05-02,1660,A
USGS,02089500,1932-05-03,1710,A
USGS,02089500,1932-05-04,1710,A
USGS,02089500,1932-05-05,1810,A
USGS,02089500,1932-05-06,1810,A
USGS,02089500,1932-05-07,1560,A
USGS,02089500,1932-05-08,1320,A
USGS,02089500,1932-05-09,1130,A
USGS,02089500,1932-05-10,1040,A
USGS,02089500,1932-05-11,952,A
USGS,02089500,1932-05-12,1090,A
USGS,02089500,1932-05-13,1560,A
USGS,02089500,1932-05-14,1860,A
USGS,02089500,1932-05-15,1960,A
USGS,02089500,1932-05-16,1810,A
USGS,02089500,1932-05-17,1610,A
USGS,02089500,1932-05-18,1320,A
USGS,02089500,1932-05-19,1130,A
USGS,02089500,1932-05-20,996,A
USGS,02089500,1932-05-21,996,A
USGS,02089500,1932-05-22,996,A
USGS,02089500,1932-05-23,1280,A
USGS,02089500,1932-05-24,1460,A
USGS,02089500,1932-05-25,1420,A
USGS,02089500,1932-05-26,1320,A
USGS,02089500,1932-05-27,1230,A
USGS,02089500,1932-05-28,1040,A
USGS,02089500,1932-05-29,952,A
USGS,02089500,1932-05-30,1090,A
USGS,02089500,1932-05-31,2500,A
USGS,02089500,1932-06-01,2840,A
USGS,02089500,1932-06-02,2340,A
USGS,02089500,1932-06-03,1710,A
USGS,02089500,1932-06-04,1320,A
USGS,02089500,1932-06-05,996,A
USGS,02089500,1932-06-06,822,A
USGS,02089500,1932-06-07,780,A
USGS,02089500,1932-06-08,700,A
USGS,02089500,1932-06-09,700,A
USGS,02089500,1932-06-10,740,A
USGS,02089500,1932-06-11,740,A
USGS,02089500,1932-06-12,700,A
USGS,02089500,1932-06-13,700,A
USGS,02089500,1932-06-14,952,A
USGS,02089500,1932-06-15,1560,A
USGS,02089500,1932-06-16,2400,A
USGS,02089500,1932-06-17,3080,A
USGS,02089500,1932-06-18,3380,A
USGS,02089500,1932-06-19,3260,A
USGS,02089500,1932-06-20,2450,A
USGS,02089500,1932-06-21,2010,A
USGS,02089500,1932-06-22,1860,A
USGS,02089500,1932-06-23,1710,A
USGS,02089500,1932-06-24,1610,A
USGS,02089500,1932-06-25,1420,A
USGS,02089500,1932-06-26,1180,A
USGS,02089500,1932-06-27,996,A
USGS,02089500,1932-06-28,908,A
USGS,02089500,1932-06-29,908,A
USGS,02089500,1932-06-30,864,A
USGS,02089500,1932-07-01,908,A
USGS,02089500,1932-07-02,1810,A
USGS,02089500,1932-07-03,2180,A
USGS,02089500,1932-07-04,1760,A
USGS,02089500,1932-07-05,1180,A
USGS,02089500,1932-07-06,780,A
USGS,02089500,1932-07-07,628,A
USGS,02089500,1932-07-08,560,A
USGS,02089500,1932-07-09,560,A
USGS,02089500,1932-07-10,494,A
USGS,02089500,1932-07-11,494,A
USGS,02089500,1932-07-12,462,A
USGS,02089500,1932-07-13,430,A
USGS,02089500,1932-07-14,383,A
USGS,02089500,1932-07-15,368,A
USGS,02089500,1932-07-16,368,A
USGS,02089500,1932-07-17,353,A
USGS,02089500,1932-07-18,294,A
USGS,02089500,1932-07-19,266,A
USGS,02089500,1932-07-20,266,A
USGS,02089500,1932-07-21,252,A
USGS,02089500,1932-07-22,252,A
USGS,02089500,1932-07-23,239,A
USGS,02089500,1932-07-24,226,A
USGS,02089500,1932-07-25,213,A
USGS,02089500,1932-07-26,200,A
USGS,02089500,1932-07-27,200,A
USGS,02089500,1932-07-28,200,A
USGS,02089500,1932-07-29,213,A
USGS,02089500,1932-07-30,226,A
USGS,02089500,1932-07-31,226,A
USGS,02089500,1932-08-01,252,A
USGS,02089500,1932-08-02,266,A
USGS,02089500,1932-08-03,266,A
USGS,02089500,1932-08-04,280,A
USGS,02089500,1932-08-05,266,A
USGS,02089500,1932-08-06,266,A
USGS,02089500,1932-08-07,308,A
USGS,02089500,1932-08-08,462,A
USGS,02089500,1932-08-09,664,A
USGS,02089500,1932-08-10,864,A
USGS,02089500,1932-08-11,952,A
USGS,02089500,1932-08-12,740,A
USGS,02089500,1932-08-13,740,A
USGS,02089500,1932-08-14,628,A
USGS,02089500,1932-08-15,494,A
USGS,02089500,1932-08-16,430,A
USGS,02089500,1932-08-17,368,A
USGS,02089500,1932-08-18,338,A
USGS,02089500,1932-08-19,308,A
USGS,02089500,1932-08-20,338,A
USGS,02089500,1932-08-21,353,A
USGS,02089500,1932-08-22,323,A
USGS,02089500,1932-08-23,308,A
USGS,02089500,1932-08-24,323,A
USGS,02089500,1932-08-25,294,A
USGS,02089500,1932-08-26,280,A
USGS,02089500,1932-08-27,266,A
USGS,02089500,1932-08-28,239,A
USGS,02089500,1932-08-29,226,A
USGS,02089500,1932-08-30,226,A
USGS,02089500,1932-08-31,226,A
USGS,02089500,1932-09-01,213,A
USGS,02089500,1932-09-02,200,A
USGS,02089500,1932-09-03,200,A
USGS,02089500,1932-09-04,187,A
USGS,02089500,1932-09-05,187,A
USGS,02089500,1932-09-06,187,A
USGS,02089500,1932-09-07,187,A
USGS,02089500,1932-09-08,174,A
USGS,02089500,1932-09-09,166,A
USGS,02089500,1932-09-10,169,A
USGS,02089500,1932-09-11,158,A
USGS,02089500,1932-09-12,153,A
USGS,02089500,1932-09-13,148,A
USGS,02089500,1932-09-14,144,A
USGS,02089500,1932-09-15,153,A
USGS,02089500,1932-09-16,169,A
USGS,02089500,1932-09-17,166,A
USGS,02089500,1932-09-18,164,A
USGS,02089500,1932-09-19,139,A
USGS,02089500,1932-09-20,135,A
USGS,02089500,1932-09-21,158,A
USGS,02089500,1932-09-22,161,A
USGS,02089500,1932-09-23,144,A
USGS,02089500,1932-09-24,139,A
USGS,02089500,1932-09-25,135,A
USGS,02089500,1932-09-26,126,A
USGS,02089500,1932-09-27,166,A
USGS,02089500,1932-09-28,200,A
USGS,02089500,1932-09-29,187,A
USGS,02089500,1932-09-30,164,A
USGS,02089500,1932-10-01,153,A
USGS,02089500,1932-10-02,144,A
USGS,02089500,1932-10-03,148,A
USGS,02089500,1932-10-04,200,A
USGS,02089500,1932-10-05,213,A
USGS,02089500,1932-10-06,280,A
USGS,02089500,1932-10-07,294,A
USGS,02089500,1932-10-08,383,A
USGS,02089500,1932-10-09,338,A
USGS,02089500,1932-10-10,368,A
USGS,02089500,1932-10-11,430,A
USGS,02089500,1932-10-12,368,A
USGS,02089500,1932-10-13,353,A
USGS,02089500,1932-10-14,266,A
USGS,02089500,1932-10-15,308,A
USGS,02089500,1932-10-16,338,A
USGS,02089500,1932-10-17,383,A
USGS,02089500,1932-10-18,526,A
USGS,02089500,1932-10-19,594,A
USGS,02089500,1932-10-20,1910,A
USGS,02089500,1932-10-21,2900,A
USGS,02089500,1932-10-22,3320,A
USGS,02089500,1932-10-23,3320,A
USGS,02089500,1932-10-24,2180,A
USGS,02089500,1932-10-25,1420,A
USGS,02089500,1932-10-26,952,A
USGS,02089500,1932-10-27,864,A
USGS,02089500,1932-10-28,822,A
USGS,02089500,1932-10-29,780,A
USGS,02089500,1932-10-30,908,A
USGS,02089500,1932-10-31,1180,A
USGS,02089500,1932-11-01,1040,A
USGS,02089500,1932-11-02,864,A
USGS,02089500,1932-11-03,822,A
USGS,02089500,1932-11-04,780,A
USGS,02089500,1932-11-05,864,A
USGS,02089500,1932-11-06,1460,A
USGS,02089500,1932-11-07,2180,A
USGS,02089500,1932-11-08,2780,A
USGS,02089500,1932-11-09,2780,A
USGS,02089500,1932-11-10,3140,A
USGS,02089500,1932-11-11,3620,A
USGS,02089500,1932-11-12,3880,A
USGS,02089500,1932-11-13,3620,A
USGS,02089500,1932-11-14,3200,A
USGS,02089500,1932-11-15,2560,A
USGS,02089500,1932-11-16,2010,A
USGS,02089500,1932-11-17,1760,A
USGS,02089500,1932-11-18,1610,A
USGS,02089500,1932-11-19,1510,A
USGS,02089500,1932-11-20,1610,A
USGS,02089500,1932-11-21,2120,A
USGS,02089500,1932-11-22,3020,A
USGS,02089500,1932-11-23,3620,A
USGS,02089500,1932-11-24,3880,A
USGS,02089500,1932-11-25,3810,A
USGS,02089500,1932-11-26,3560,A
USGS,02089500,1932-11-27,2720,A
USGS,02089500,1932-11-28,2500,A
USGS,02089500,1932-11-29,2560,A
USGS,02089500,1932-11-30,3140,A
USGS,02089500,1932-12-01,3740,A
USGS,02089500,1932-12-02,4090,A
USGS,02089500,1932-12-03,3880,A
USGS,02089500,1932-12-04,3260,A
USGS,02089500,1932-12-05,2180,A
USGS,02089500,1932-12-06,2010,A
USGS,02089500,1932-12-07,1860,A
USGS,02089500,1932-12-08,1710,A
USGS,02089500,1932-12-09,1610,A
USGS,02089500,1932-12-10,1610,A
USGS,02089500,1932-12-11,1760,A
USGS,02089500,1932-12-12,1910,A
USGS,02089500,1932-12-13,1960,A
USGS,02089500,1932-12-14,2780,A
USGS,02089500,1932-12-15,3950,A
USGS,02089500,1932-12-16,4840,A
USGS,02089500,1932-12-17,5940,A
USGS,02089500,1932-12-18,7050,A
USGS,02089500,1932-12-19,7530,A
USGS,02089500,1932-12-20,7910,A
USGS,02089500,1932-12-21,8440,A
USGS,02089500,1932-12-22,8720,A
USGS,02089500,1932-12-23,9020,A
USGS,02089500,1932-12-24,9020,A
USGS,02089500,1932-12-25,8300,A
USGS,02089500,1932-12-26,7050,A
USGS,02089500,1932-12-27,6550,A
USGS,02089500,1932-12-28,6280,A
USGS,02089500,1932-12-29,6280,A
USGS,02089500,1932-12-30,6460,A
USGS,02089500,1932-12-31,6650,A
USGS,02089500,1933-01-01,7050,A
USGS,02089500,1933-01-02,7410,A
USGS,02089500,1933-01-03,7780,A
USGS,02089500,1933-01-04,8170,A
USGS,02089500,1933-01-05,8300,A
USGS,02089500,1933-01-06,8440,A
USGS,02089500,1933-01-07,7410,A
USGS,02089500,1933-01-08,5740,A
USGS,02089500,1933-01-09,4160,A
USGS,02089500,1933-01-10,3560,A
USGS,02089500,1933-01-11,3260,A
USGS,02089500,1933-01-12,3440,A
USGS,02089500,1933-01-13,4140,A
USGS,02089500,1933-01-14,4840,A
USGS,02089500,1933-01-15,5320,A
USGS,02089500,1933-01-16,5480,A
USGS,02089500,1933-01-17,5480,A
USGS,02089500,1933-01-18,5560,A
USGS,02089500,1933-01-19,5740,A
USGS,02089500,1933-01-20,6010,A
USGS,02089500,1933-01-21,6190,A
USGS,02089500,1933-01-22,6190,A
USGS,02089500,1933-01-23,5830,A
USGS,02089500,1933-01-24,4760,A
USGS,02089500,1933-01-25,4300,A
USGS,02089500,1933-01-26,4160,A
USGS,02089500,1933-01-27,4370,A
USGS,02089500,1933-01-28,4840,A
USGS,02089500,1933-01-29,5480,A
USGS,02089500,1933-01-30,6280,A
USGS,02089500,1933-01-31,6850,A
USGS,02089500,1933-02-01,7290,A
USGS,02089500,1933-02-02,7410,A
USGS,02089500,1933-02-03,6850,A
USGS,02089500,1933-02-04,5920,A
USGS,02089500,1933-02-05,5080,A
USGS,02089500,1933-02-06,4680,A
USGS,02089500,1933-02-07,4520,A
USGS,02089500,1933-02-08,4600,A
USGS,02089500,1933-02-09,4680,A
USGS,02089500,1933-02-10,4680,A
USGS,02089500,1933-02-11,5000,A
USGS,02089500,1933-02-12,5400,A
USGS,02089500,1933-02-13,6100,A
USGS,02089500,1933-02-14,6650,A
USGS,02089500,1933-02-15,6950,A
USGS,02089500,1933-02-16,7290,A
USGS,02089500,1933-02-17,7530,A
USGS,02089500,1933-02-18,7650,A
USGS,02089500,1933-02-19,7650,A
USGS,02089500,1933-02-20,7650,A
USGS,02089500,1933-02-21,7650,A
USGS,02089500,1933-02-22,7530,A
USGS,02089500,1933-02-23,7410,A
USGS,02089500,1933-02-24,7170,A
USGS,02089500,1933-02-25,6750,A
USGS,02089500,1933-02-26,6460,A
USGS,02089500,1933-02-27,5920,A
USGS,02089500,1933-02-28,5320,A
USGS,02089500,1933-03-01,4440,A
USGS,02089500,1933-03-02,4160,A
USGS,02089500,1933-03-03,3680,A
USGS,02089500,1933-03-04,3380,A
USGS,02089500,1933-03-05,3140,A
USGS,02089500,1933-03-06,2960,A
USGS,02089500,1933-03-07,2900,A
USGS,02089500,1933-03-08,3020,A
USGS,02089500,1933-03-09,3140,A
USGS,02089500,1933-03-10,3320,A
USGS,02089500,1933-03-11,3500,A
USGS,02089500,1933-03-12,3440,A
USGS,02089500,1933-03-13,3140,A
USGS,02089500,1933-03-14,2840,A
USGS,02089500,1933-03-15,2670,A
USGS,02089500,1933-03-16,2500,A
USGS,02089500,1933-03-17,2560,A
USGS,02089500,1933-03-18,2780,A
USGS,02089500,1933-03-19,2960,A
USGS,02089500,1933-03-20,3080,A
USGS,02089500,1933-03-21,3260,A
USGS,02089500,1933-03-22,3680,A
USGS,02089500,1933-03-23,4440,A
USGS,02089500,1933-03-24,4680,A
USGS,02089500,1933-03-25,4680,A
USGS,02089500,1933-03-26,4370,A
USGS,02089500,1933-03-27,3740,A
USGS,02089500,1933-03-28,2900,A
USGS,02089500,1933-03-29,2560,A
USGS,02089500,1933-03-30,2340,A
USGS,02089500,1933-03-31,2180,A
USGS,02089500,1933-04-01,2060,A
USGS,02089500,1933-04-02,1960,A
USGS,02089500,1933-04-03,1910,A
USGS,02089500,1933-04-04,1860,A
USGS,02089500,1933-04-05,1910,A
USGS,02089500,1933-04-06,1910,A
USGS,02089500,1933-04-07,1910,A
USGS,02089500,1933-04-08,2010,A
USGS,02089500,1933-04-09,2120,A
USGS,02089500,1933-04-10,2340,A
USGS,02089500,1933-04-11,3140,A
USGS,02089500,1933-04-12,2620,A
USGS,02089500,1933-04-13,2720,A
USGS,02089500,1933-04-14,2280,A
USGS,02089500,1933-04-15,2560,A
USGS,02089500,1933-04-16,2900,A
USGS,02089500,1933-04-17,3320,A
USGS,02089500,1933-04-18,4020,A
USGS,02089500,1933-04-19,4680,A
USGS,02089500,1933-04-20,5650,A
USGS,02089500,1933-04-21,6550,A
USGS,02089500,1933-04-22,7410,A
USGS,02089500,1933-04-23,8580,A
USGS,02089500,1933-04-24,8870,A
USGS,02089500,1933-04-25,9320,A
USGS,02089500,1933-04-26,9640,A
USGS,02089500,1933-04-27,9640,A
USGS,02089500,1933-04-28,9170,A
USGS,02089500,1933-04-29,6850,A
USGS,02089500,1933-04-30,4760,A
USGS,02089500,1933-05-01,3200,A
USGS,02089500,1933-05-02,2560,A
USGS,02089500,1933-05-03,2340,A
USGS,02089500,1933-05-04,2230,A
USGS,02089500,1933-05-05,2340,A
USGS,02089500,1933-05-06,2560,A
USGS,02089500,1933-05-07,3080,A
USGS,02089500,1933-05-08,4230,A
USGS,02089500,1933-05-09,4440,A
USGS,02089500,1933-05-10,3950,A
USGS,02089500,1933-05-11,3500,A
USGS,02089500,1933-05-12,3080,A
USGS,02089500,1933-05-13,2560,A
USGS,02089500,1933-05-14,2230,A
USGS,02089500,1933-05-15,1960,A
USGS,02089500,1933-05-16,1710,A
USGS,02089500,1933-05-17,1510,A
USGS,02089500,1933-05-18,1460,A
USGS,02089500,1933-05-19,1420,A
USGS,02089500,1933-05-20,1280,A
USGS,02089500,1933-05-21,1230,A
USGS,02089500,1933-05-22,1280,A
USGS,02089500,1933-05-23,1510,A
USGS,02089500,1933-05-24,1510,A
USGS,02089500,1933-05-25,1320,A
USGS,02089500,1933-05-26,1230,A
USGS,02089500,1933-05-27,1180,A
USGS,02089500,1933-05-28,1180,A
USGS,02089500,1933-05-29,1130,A
USGS,02089500,1933-05-30,1130,A
USGS,02089500,1933-05-31,1130,A
USGS,02089500,1933-06-01,1090,A
USGS,02089500,1933-06-02,1130,A
USGS,02089500,1933-06-03,1090,A
USGS,02089500,1933-06-04,1040,A
USGS,02089500,1933-06-05,908,A
USGS,02089500,1933-06-06,822,A
USGS,02089500,1933-06-07,780,A
USGS,02089500,1933-06-08,780,A
USGS,02089500,1933-06-09,700,A
USGS,02089500,1933-06-10,664,A
USGS,02089500,1933-06-11,628,A
USGS,02089500,1933-06-12,628,A
USGS,02089500,1933-06-13,628,A
USGS,02089500,1933-06-14,700,A
USGS,02089500,1933-06-15,740,A
USGS,02089500,1933-06-16,864,A
USGS,02089500,1933-06-17,822,A
USGS,02089500,1933-06-18,700,A
USGS,02089500,1933-06-19,664,A
USGS,02089500,1933-06-20,628,A
USGS,02089500,1933-06-21,560,A
USGS,02089500,1933-06-22,526,A
USGS,02089500,1933-06-23,526,A
USGS,02089500,1933-06-24,526,A
USGS,02089500,1933-06-25,494,A
USGS,02089500,1933-06-26,494,A
USGS,02089500,1933-06-27,594,A
USGS,02089500,1933-06-28,700,A
USGS,02089500,1933-06-29,740,A
USGS,02089500,1933-06-30,780,A
USGS,02089500,1933-07-01,822,A
USGS,02089500,1933-07-02,780,A
USGS,02089500,1933-07-03,780,A
USGS,02089500,1933-07-04,780,A
USGS,02089500,1933-07-05,700,A
USGS,02089500,1933-07-06,822,A
USGS,02089500,1933-07-07,594,A
USGS,02089500,1933-07-08,560,A
USGS,02089500,1933-07-09,494,A
USGS,02089500,1933-07-10,462,A
USGS,02089500,1933-07-11,494,A
USGS,02089500,1933-07-12,700,A
USGS,02089500,1933-07-13,628,A
USGS,02089500,1933-07-14,526,A
USGS,02089500,1933-07-15,560,A
USGS,02089500,1933-07-16,780,A
USGS,02089500,1933-07-17,864,A
USGS,02089500,1933-07-18,740,A
USGS,02089500,1933-07-19,740,A
USGS,02089500,1933-07-20,740,A
USGS,02089500,1933-07-21,740,A
USGS,02089500,1933-07-22,780,A
USGS,02089500,1933-07-23,700,A
USGS,02089500,1933-07-24,700,A
USGS,02089500,1933-07-25,526,A
USGS,02089500,1933-07-26,594,A
USGS,02089500,1933-07-27,594,A
USGS,02089500,1933-07-28,560,A
USGS,02089500,1933-07-29,594,A
USGS,02089500,1933-07-30,628,A
USGS,02089500,1933-07-31,780,A
USGS,02089500,1933-08-01,864,A
USGS,02089500,1933-08-02,780,A
USGS,02089500,1933-08-03,664,A
USGS,02089500,1933-08-04,594,A
USGS,02089500,1933-08-05,822,A
USGS,02089500,1933-08-06,1910,A
USGS,02089500,1933-08-07,3020,A
USGS,02089500,1933-08-08,3620,A
USGS,02089500,1933-08-09,3500,A
USGS,02089500,1933-08-10,2670,A
USGS,02089500,1933-08-11,1810,A
USGS,02089500,1933-08-12,1370,A
USGS,02089500,1933-08-13,1180,A
USGS,02089500,1933-08-14,1180,A
USGS,02089500,1933-08-15,1280,A
USGS,02089500,1933-08-16,1230,A
USGS,02089500,1933-08-17,1230,A
USGS,02089500,1933-08-18,1180,A
USGS,02089500,1933-08-19,1230,A
USGS,02089500,1933-08-20,1230,A
USGS,02089500,1933-08-21,1230,A
USGS,02089500,1933-08-22,1180,A
USGS,02089500,1933-08-23,1180,A
USGS,02089500,1933-08-24,1180,A
USGS,02089500,1933-08-25,1460,A
USGS,02089500,1933-08-26,1320,A
USGS,02089500,1933-08-27,1320,A
USGS,02089500,1933-08-28,1660,A
USGS,02089500,1933-08-29,1710,A
USGS,02089500,1933-08-30,1560,A
USGS,02089500,1933-08-31,1510,A
USGS,02089500,1933-09-01,1370,A
USGS,02089500,1933-09-02,1320,A
USGS,02089500,1933-09-03,1040,A
USGS,02089500,1933-09-04,952,A
USGS,02089500,1933-09-05,908,A
USGS,02089500,1933-09-06,822,A
USGS,02089500,1933-09-07,908,A
USGS,02089500,1933-09-08,1320,A
USGS,02089500,1933-09-09,1320,A
USGS,02089500,1933-09-10,1420,A
USGS,02089500,1933-09-11,1710,A
USGS,02089500,1933-09-12,1370,A
USGS,02089500,1933-09-13,1180,A
USGS,02089500,1933-09-14,1090,A
USGS,02089500,1933-09-15,1660,A
USGS,02089500,1933-09-16,2720,A
USGS,02089500,1933-09-17,2620,A
USGS,02089500,1933-09-18,2060,A
USGS,02089500,1933-09-19,1610,A
USGS,02089500,1933-09-20,1320,A
USGS,02089500,1933-09-21,996,A
USGS,02089500,1933-09-22,822,A
USGS,02089500,1933-09-23,664,A
USGS,02089500,1933-09-24,594,A
USGS,02089500,1933-09-25,526,A
USGS,02089500,1933-09-26,462,A
USGS,02089500,1933-09-27,430,A
USGS,02089500,1933-09-28,430,A
USGS,02089500,1933-09-29,430,A
USGS,02089500,1933-09-30,398,A
USGS,02089500,1933-10-01,353,A
USGS,02089500,1933-10-02,353,A
USGS,02089500,1933-10-03,368,A
USGS,02089500,1933-10-04,353,A
USGS,02089500,1933-10-05,323,A
USGS,02089500,1933-10-06,308,A
USGS,02089500,1933-10-07,280,A
USGS,02089500,1933-10-08,294,A
USGS,02089500,1933-10-09,280,A
USGS,02089500,1933-10-10,280,A
USGS,02089500,1933-10-11,252,A
USGS,02089500,1933-10-12,226,A
USGS,02089500,1933-10-13,226,A
USGS,02089500,1933-10-14,213,A
USGS,02089500,1933-10-15,226,A
USGS,02089500,1933-10-16,226,A
USGS,02089500,1933-10-17,239,A
USGS,02089500,1933-10-18,239,A
USGS,02089500,1933-10-19,213,A
USGS,02089500,1933-10-20,213,A
USGS,02089500,1933-10-21,200,A
USGS,02089500,1933-10-22,187,A
USGS,02089500,1933-10-23,200,A
USGS,02089500,1933-10-24,200,A
USGS,02089500,1933-10-25,200,A
USGS,02089500,1933-10-26,200,A
USGS,02089500,1933-10-27,174,A
USGS,02089500,1933-10-28,174,A
USGS,02089500,1933-10-29,200,A
USGS,02089500,1933-10-30,239,A
USGS,02089500,1933-10-31,239,A
USGS,02089500,1933-11-01,200,A
USGS,02089500,1933-11-02,200,A
USGS,02089500,1933-11-03,226,A
USGS,02089500,1933-11-04,226,A
USGS,02089500,1933-11-05,226,A
USGS,02089500,1933-11-06,226,A
USGS,02089500,1933-11-07,239,A
USGS,02089500,1933-11-08,213,A
USGS,02089500,1933-11-09,252,A
USGS,02089500,1933-11-10,266,A
USGS,02089500,1933-11-11,226,A
USGS,02089500,1933-11-12,280,A
USGS,02089500,1933-11-13,280,A
USGS,02089500,1933-11-14,252,A
USGS,02089500,1933-11-15,239,A
USGS,02089500,1933-11-16,239,A
USGS,02089500,1933-11-17,280,A
USGS,02089500,1933-11-18,280,A
USGS,02089500,1933-11-19,308,A
USGS,02089500,1933-11-20,323,A
USGS,02089500,1933-11-21,323,A
USGS,02089500,1933-11-22,323,A
USGS,02089500,1933-11-23,280,A
USGS,02089500,1933-11-24,266,A
USGS,02089500,1933-11-25,294,A
USGS,02089500,1933-11-26,308,A
USGS,02089500,1933-11-27,280,A
USGS,02089500,1933-11-28,266,A
USGS,02089500,1933-11-29,294,A
USGS,02089500,1933-11-30,294,A
USGS,02089500,1933-12-01,239,A
USGS,02089500,1933-12-02,226,A
USGS,02089500,1933-12-03,280,A
USGS,02089500,1933-12-04,280,A
USGS,02089500,1933-12-05,280,A
USGS,02089500,1933-12-06,280,A
USGS,02089500,1933-12-07,280,A
USGS,02089500,1933-12-08,266,A
USGS,02089500,1933-12-09,252,A
USGS,02089500,1933-12-10,266,A
USGS,02089500,1933-12-11,294,A
USGS,02089500,1933-12-12,280,A
USGS,02089500,1933-12-13,252,A
USGS,02089500,1933-12-14,239,A
USGS,02089500,1933-12-15,239,A
USGS,02089500,1933-12-16,294,A
USGS,02089500,1933-12-17,338,A
USGS,02089500,1933-12-18,294,A
USGS,02089500,1933-12-19,323,A
USGS,02089500,1933-12-20,323,A
USGS,02089500,1933-12-21,308,A
USGS,02089500,1933-12-22,280,A
USGS,02089500,1933-12-23,280,A
USGS,02089500,1933-12-24,323,A
USGS,02089500,1933-12-25,353,A
USGS,02089500,1933-12-26,368,A
USGS,02089500,1933-12-27,294,A
USGS,02089500,1933-12-28,280,A
USGS,02089500,1933-12-29,213,A
USGS,02089500,1933-12-30,252,A
USGS,02089500,1933-12-31,266,A
USGS,02089500,1934-01-01,280,A
USGS,02089500,1934-01-02,280,A
USGS,02089500,1934-01-03,323,A
USGS,02089500,1934-01-04,280,A
USGS,02089500,1934-01-05,353,A
USGS,02089500,1934-01-06,398,A
